騎手,場所,芝・ダ,距離,ペース型,騎乗数,勝利数,複勝数,平均着順,平均4角率,勝率,複勝率
秋山真一,阪神,ダ,1800,標準〜やや上がり,23,0,3,9.173913043478262,0.48996908888213236,0.0,13.043478260869565
酒井学,阪神,ダ,1800,標準〜やや上がり,49,1,6,8.46938775510204,0.5570106763984315,2.0408163265306123,12.244897959183673
国分恭介,阪神,ダ,1800,標準〜やや上がり,42,0,5,8.452380952380953,0.5766416453916454,0.0,11.904761904761903
富田暁,阪神,ダ,1800,標準〜やや上がり,21,0,2,9.666666666666666,0.6177138337852623,0.0,9.523809523809524
国分優作,阪神,ダ,1800,標準〜やや上がり,32,1,3,8.125,0.5581767624736375,3.125,9.375
川須栄彦,阪神,ダ,1800,標準〜やや上がり,24,0,2,8.125,0.4129287379287379,0.0,8.333333333333332
藤懸貴志,阪神,ダ,1800,標準〜やや上がり,26,0,2,10.0,0.7254435735204966,0.0,7.6923076923076925
岩田望来,阪神,ダ,2000,やや速い,21,5,9,5.285714285714286,0.3811023632452204,23.809523809523807,42.857142857142854
武豊,阪神,ダ,2000,やや速い,25,3,10,6.04,0.3906155511155511,12.0,40.0
川田将雅,阪神,ダ,2000,やや速い,23,3,9,5.260869565217392,0.40842708016621065,13.043478260869565,39.130434782608695
和田竜二,阪神,ダ,2000,やや速い,40,3,11,6.175,0.38923122016872014,7.5,27.500000000000004
浜中俊,阪神,ダ,2000,やや速い,22,2,6,8.090909090909092,0.4018648018648019,9.090909090909092,27.27272727272727
松山弘平,阪神,ダ,2000,やや速い,34,3,9,7.382352941176471,0.47030204272851334,8.823529411764707,26.47058823529412
幸英明,阪神,ダ,2000,やや速い,39,3,10,6.743589743589744,0.5104978710747942,7.6923076923076925,25.64102564102564
藤岡康太,阪神,ダ,2000,やや速い,22,1,5,7.363636363636363,0.5003232878232878,4.545454545454546,22.727272727272727
岩田康誠,阪神,ダ,2000,やや速い,22,2,4,7.545454545454546,0.5460557750330478,9.090909090909092,18.181818181818183
酒井学,阪神,ダ,2000,やや速い,23,0,3,7.6521739130434785,0.46136411897281465,0.0,13.043478260869565
和田竜二,阪神,ダ,2000,標準〜やや上がり,21,5,9,5.476190476190476,0.36545861545861547,23.809523809523807,42.857142857142854
武豊,阪神,芝,1200,やや速い,30,8,15,5.633333333333334,0.3865484515484515,26.666666666666668,50.0
幸英明,阪神,芝,1200,やや速い,39,5,16,6.358974358974359,0.44208021323405944,12.82051282051282,41.02564102564102
岩田望来,阪神,芝,1200,やや速い,22,2,8,6.136363636363637,0.5081633644133644,9.090909090909092,36.36363636363637
和田竜二,阪神,芝,1200,やや速い,42,5,12,7.214285714285714,0.4044462151605009,11.904761904761903,28.57142857142857
藤岡康太,阪神,芝,1200,やや速い,26,1,7,7.153846153846154,0.4602535285227593,3.8461538461538463,26.923076923076923
酒井学,阪神,芝,1200,やや速い,28,2,7,8.321428571428571,0.3359744917780632,7.142857142857142,25.0
松若風馬,阪神,芝,1200,やや速い,33,0,8,8.090909090909092,0.509489121989122,0.0,24.242424242424242
松山弘平,阪神,芝,1200,やや速い,39,2,9,7.538461538461538,0.514104627566166,5.128205128205128,23.076923076923077
福永祐一,阪神,芝,1200,やや速い,23,0,5,7.3478260869565215,0.3902273451186495,0.0,21.73913043478261
鮫島克駿,阪神,芝,1200,やや速い,33,4,7,7.151515151515151,0.5203590601317873,12.121212121212121,21.21212121212121
坂井瑠星,阪神,芝,1200,やや速い,20,3,4,8.0,0.4597527472527473,15.0,20.0
団野大成,阪神,芝,1200,やや速い,21,0,4,8.380952380952381,0.48611111111111116,0.0,19.047619047619047
藤岡佑介,阪神,芝,1200,やや速い,21,2,3,8.19047619047619,0.658027356241642,9.523809523809524,14.285714285714285
松山弘平,阪神,芝,1200,ハイ/持続,21,3,8,6.523809523809524,0.3983480804909376,14.285714285714285,38.095238095238095
松山弘平,阪神,芝,1200,標準〜やや上がり,28,4,11,6.214285714285714,0.448859126984127,14.285714285714285,39.285714285714285
松若風馬,阪神,芝,1200,標準〜やや上がり,22,1,6,6.363636363636363,0.44408577533577537,4.545454545454546,27.27272727272727
幸英明,阪神,芝,1200,標準〜やや上がり,22,2,4,8.0,0.5078692141192142,9.090909090909092,18.181818181818183
和田竜二,阪神,芝,1200,標準〜やや上がり,25,0,3,8.12,0.3501098901098901,0.0,12.0
川田将雅,阪神,芝,1400,やや速い,39,7,19,5.3076923076923075,0.4270069673915828,17.94871794871795,48.717948717948715
Ｍ．デム,阪神,芝,1400,やや速い,20,3,8,6.25,0.5140817679052974,15.0,40.0
武豊,阪神,芝,1400,やや速い,33,6,12,5.2727272727272725,0.5292466792466792,18.181818181818183,36.36363636363637
藤岡佑介,阪神,芝,1400,やや速い,33,3,11,6.515151515151516,0.5450481757299939,9.090909090909092,33.33333333333333
岩田望来,阪神,芝,1400,やや速い,41,5,12,6.121951219512195,0.5239275788773636,12.195121951219512,29.268292682926827
坂井瑠星,阪神,芝,1400,やや速い,24,2,7,7.208333333333333,0.5184892075517076,8.333333333333332,29.166666666666668
松若風馬,阪神,芝,1400,やや速い,46,2,13,8.043478260869565,0.4752712636184503,4.3478260869565215,28.26086956521739
北村友一,阪神,芝,1400,やや速い,32,4,9,7.375,0.45127676653411947,12.5,28.125
浜中俊,阪神,芝,1400,やや速い,36,3,10,6.416666666666667,0.43663990330657,8.333333333333332,27.77777777777778
幸英明,阪神,芝,1400,やや速い,53,5,14,7.566037735849057,0.39794115737511965,9.433962264150944,26.41509433962264
西村淳也,阪神,芝,1400,やや速い,23,0,6,7.565217391304348,0.4552424025250112,0.0,26.08695652173913
和田竜二,阪神,芝,1400,やや速い,59,1,15,7.6440677966101696,0.407103641899255,1.694915254237288,25.423728813559322
団野大成,阪神,芝,1400,やや速い,30,2,7,6.833333333333333,0.504055084349202,6.666666666666667,23.333333333333332
福永祐一,阪神,芝,1400,やや速い,35,4,8,6.857142857142857,0.5324707038992754,11.428571428571429,22.857142857142858
松山弘平,阪神,芝,1400,やや速い,50,3,11,7.64,0.4354302641802642,6.0,22.0
菱田裕二,阪神,芝,1400,やや速い,24,2,5,9.166666666666666,0.48363183657301306,8.333333333333332,20.833333333333336
荻野極,阪神,芝,1400,やや速い,25,2,5,8.4,0.39905688755688756,8.0,20.0
藤岡康太,阪神,芝,1400,やや速い,31,3,6,7.580645161290323,0.5424985408856376,9.67741935483871,19.35483870967742
古川吉洋,阪神,芝,1400,やや速い,21,1,4,9.0,0.4429057054057054,4.761904761904762,19.047619047619047
池添謙一,阪神,芝,1400,やや速い,48,3,8,8.833333333333334,0.5365329013306954,6.25,16.666666666666664
鮫島克駿,阪神,芝,1400,やや速い,33,0,5,7.878787878787879,0.4880642579840441,0.0,15.151515151515152
岩田康誠,阪神,芝,1400,やや速い,35,2,5,7.914285714285715,0.5770298748870177,5.714285714285714,14.285714285714285
酒井学,阪神,芝,1400,やや速い,30,1,4,7.7,0.4790661625955744,3.3333333333333335,13.333333333333334
秋山真一,阪神,芝,1400,やや速い,21,2,2,8.857142857142858,0.5980519480519481,9.523809523809524,9.523809523809524
川須栄彦,阪神,芝,1400,やや速い,22,0,2,8.409090909090908,0.3934138648042392,0.0,9.090909090909092
国分優作,阪神,芝,1400,やや速い,23,0,2,8.869565217391305,0.4590285318546188,0.0,8.695652173913043
川田将雅,阪神,芝,1400,ハイ/持続,28,5,15,4.107142857142857,0.3653719179979684,17.857142857142858,53.57142857142857
北村友一,阪神,芝,1400,ハイ/持続,23,3,11,5.217391304347826,0.47632490058960647,13.043478260869565,47.82608695652174
藤岡佑介,阪神,芝,1400,ハイ/持続,20,3,6,7.35,0.3572957761193055,15.0,30.0
松山弘平,阪神,芝,1400,ハイ/持続,33,4,9,6.515151515151516,0.4612362879742559,12.121212121212121,27.27272727272727
池添謙一,阪神,芝,1400,ハイ/持続,20,2,5,8.4,0.4668361213949449,10.0,25.0
鮫島克駿,阪神,芝,1400,ハイ/持続,29,4,7,8.10344827586207,0.5876570831692536,13.793103448275861,24.137931034482758
幸英明,阪神,芝,1400,ハイ/持続,29,2,6,8.10344827586207,0.47743396731733445,6.896551724137931,20.689655172413794
浜中俊,阪神,芝,1400,ハイ/持続,20,3,4,7.35,0.4031376793141499,15.0,20.0
武豊,阪神,芝,1400,ハイ/持続,26,1,5,7.384615384615385,0.5628518446108944,3.8461538461538463,19.230769230769234
和田竜二,阪神,芝,1400,ハイ/持続,37,1,3,9.054054054054054,0.4835180894004424,2.7027027027027026,8.108108108108109
松若風馬,阪神,芝,1400,ハイ/持続,36,0,2,10.13888888888889,0.39586558593911536,0.0,5.555555555555555
川田将雅,阪神,芝,1400,標準〜やや上がり,23,5,14,3.5217391304347827,0.38168624498547776,21.73913043478261,60.86956521739131
岩田望来,阪神,芝,1400,標準〜やや上がり,24,4,10,5.125,0.5231873926726868,16.666666666666664,41.66666666666667
和田竜二,阪神,芝,1400,標準〜やや上がり,27,2,10,5.925925925925926,0.40176515568672433,7.4074074074074066,37.03703703703704
松山弘平,阪神,芝,1400,標準〜やや上がり,24,2,7,5.916666666666667,0.4033456807353866,8.333333333333332,29.166666666666668
武豊,阪神,芝,1400,標準〜やや上がり,22,0,4,7.636363636363637,0.6158769335239923,0.0,18.181818181818183
幸英明,阪神,芝,1400,標準〜やや上がり,23,2,4,6.956521739130435,0.48846854339181706,8.695652173913043,17.391304347826086
川田将雅,阪神,芝,1600,やや速い,22,4,10,5.5,0.42653335226864636,18.181818181818183,45.45454545454545
北村友一,阪神,芝,1600,やや速い,23,3,7,6.304347826086956,0.5317386613102726,13.043478260869565,30.434782608695656
松山弘平,阪神,芝,1600,やや速い,32,3,9,6.78125,0.44647681515788135,9.375,28.125
岩田望来,阪神,芝,1600,やや速い,23,3,5,7.6521739130434785,0.4325484333796354,13.043478260869565,21.73913043478261
和田竜二,阪神,芝,1600,やや速い,30,1,6,7.466666666666667,0.5606788881053587,3.3333333333333335,20.0
池添謙一,阪神,芝,1600,やや速い,20,1,3,8.1,0.5190322341057636,5.0,15.0
幸英明,阪神,芝,1600,やや速い,28,1,4,8.678571428571429,0.5155207625008045,3.571428571428571,14.285714285714285
松若風馬,阪神,芝,1600,やや速い,22,1,2,8.545454545454545,0.44137552138889036,4.545454545454546,9.090909090909092
川田将雅,阪神,芝,1600,スロー上がり,52,11,32,4.0,0.40211643717017015,21.153846153846153,61.53846153846154
ルメール,阪神,芝,1600,スロー上がり,34,7,18,4.882352941176471,0.39386977641735427,20.588235294117645,52.94117647058824
藤岡佑介,阪神,芝,1600,スロー上がり,41,7,18,5.512195121951219,0.5103839887197132,17.073170731707318,43.90243902439025
坂井瑠星,阪神,芝,1600,スロー上がり,39,8,17,4.897435897435898,0.4008772985017329,20.51282051282051,43.58974358974359
Ｍ．デム,阪神,芝,1600,スロー上がり,44,4,18,5.568181818181818,0.4734858946757342,9.090909090909092,40.909090909090914
団野大成,阪神,芝,1600,スロー上がり,24,2,9,5.458333333333333,0.38909389221889223,8.333333333333332,37.5
西村淳也,阪神,芝,1600,スロー上がり,24,2,9,4.875,0.4212043165168165,8.333333333333332,37.5
岩田望来,阪神,芝,1600,スロー上がり,46,8,16,5.608695652173913,0.4665340183402843,17.391304347826086,34.78260869565217
武豊,阪神,芝,1600,スロー上がり,50,5,17,6.24,0.51047716825658,10.0,34.0
北村友一,阪神,芝,1600,スロー上がり,39,3,13,6.564102564102564,0.4350957321545557,7.6923076923076925,33.33333333333333
福永祐一,阪神,芝,1600,スロー上がり,46,6,15,4.913043478260869,0.5074201161157683,13.043478260869565,32.608695652173914
浜中俊,阪神,芝,1600,スロー上がり,43,7,11,6.72093023255814,0.4810336000828477,16.27906976744186,25.581395348837212
松若風馬,阪神,芝,1600,スロー上がり,50,5,12,7.34,0.42015521243462417,10.0,24.0
和田竜二,阪神,芝,1600,スロー上がり,61,3,14,5.950819672131147,0.486020023049917,4.918032786885246,22.950819672131146
幸英明,阪神,芝,1600,スロー上がり,68,4,15,7.367647058823529,0.45652604556151266,5.88235294117647,22.058823529411764
鮫島克駿,阪神,芝,1600,スロー上がり,29,3,6,6.758620689655173,0.4705978802581237,10.344827586206897,20.689655172413794
松山弘平,阪神,芝,1600,スロー上がり,65,5,13,6.969230769230769,0.45691762988143075,7.6923076923076925,20.0
岩田康誠,阪神,芝,1600,スロー上がり,39,3,7,6.717948717948718,0.5098349865318191,7.6923076923076925,17.94871794871795
酒井学,阪神,芝,1600,スロー上がり,32,3,5,7.28125,0.4591749600481218,9.375,15.625
池添謙一,阪神,芝,1600,スロー上がり,42,1,6,7.666666666666667,0.3972329083148411,2.380952380952381,14.285714285714285
秋山真一,阪神,芝,1600,スロー上がり,20,0,2,8.35,0.531536800617683,0.0,10.0
藤岡康太,阪神,芝,1600,スロー上がり,31,0,3,8.935483870967742,0.5287907459397023,0.0,9.67741935483871
吉田隼人,阪神,芝,1600,スロー上がり,21,1,1,6.714285714285714,0.4497034050605479,4.761904761904762,4.761904761904762
ルメール,阪神,芝,1600,標準〜やや上がり,24,7,13,4.75,0.4526474852761617,29.166666666666668,54.166666666666664
川田将雅,阪神,芝,1600,標準〜やや上がり,44,10,22,4.318181818181818,0.4270225986135077,22.727272727272727,50.0
Ｍ．デム,阪神,芝,1600,標準〜やや上がり,31,3,13,5.967741935483871,0.567656329017809,9.67741935483871,41.935483870967744
吉田隼人,阪神,芝,1600,標準〜やや上がり,20,3,8,5.05,0.5616339869281046,15.0,40.0
福永祐一,阪神,芝,1600,標準〜やや上がり,38,6,14,5.605263157894737,0.484155485896972,15.789473684210526,36.84210526315789
武豊,阪神,芝,1600,標準〜やや上がり,51,5,17,5.666666666666667,0.6111630888014971,9.803921568627452,33.33333333333333
鮫島克駿,阪神,芝,1600,標準〜やや上がり,37,6,12,6.4324324324324325,0.39840194251958955,16.216216216216218,32.432432432432435
団野大成,阪神,芝,1600,標準〜やや上がり,30,1,9,7.066666666666666,0.4668252934429405,3.3333333333333335,30.0
坂井瑠星,阪神,芝,1600,標準〜やや上がり,37,5,11,7.378378378378378,0.4827129768306239,13.513513513513514,29.72972972972973
西村淳也,阪神,芝,1600,標準〜やや上がり,21,1,6,6.9523809523809526,0.45865409100703214,4.761904761904762,28.57142857142857
幸英明,阪神,芝,1600,標準〜やや上がり,58,2,16,7.620689655172414,0.43196841331983316,3.4482758620689653,27.586206896551722
松山弘平,阪神,芝,1600,標準〜やや上がり,59,4,16,6.779661016949152,0.456907450863084,6.779661016949152,27.11864406779661
北村友一,阪神,芝,1600,標準〜やや上がり,37,2,10,7.27027027027027,0.49833494759965347,5.405405405405405,27.027027027027028
岩田望来,阪神,芝,1600,標準〜やや上がり,52,8,13,6.576923076923077,0.47675799407982666,15.384615384615385,25.0
浜中俊,阪神,芝,1600,標準〜やや上がり,50,5,12,7.96,0.5165504103739398,10.0,24.0
和田竜二,阪神,芝,1600,標準〜やや上がり,66,6,15,7.53030303030303,0.4894572945375084,9.090909090909092,22.727272727272727
秋山真一,阪神,芝,1600,標準〜やや上がり,27,2,6,6.703703703703703,0.4934608359444961,7.4074074074074066,22.22222222222222
岩田康誠,阪神,芝,1600,標準〜やや上がり,32,1,7,7.34375,0.6163666577499298,3.125,21.875
池添謙一,阪神,芝,1600,標準〜やや上がり,49,3,9,7.918367346938775,0.44994582748184186,6.122448979591836,18.367346938775512
松若風馬,阪神,芝,1600,標準〜やや上がり,50,2,9,8.44,0.4538275727540433,4.0,18.0
古川吉洋,阪神,芝,1600,標準〜やや上がり,20,0,3,8.3,0.3595778771881713,0.0,15.0
田口貫太,阪神,芝,1600,標準〜やや上がり,20,0,3,7.4,0.5782807225454285,0.0,15.0
藤岡佑介,阪神,芝,1600,標準〜やや上がり,37,2,5,8.81081081081081,0.43584747702394766,5.405405405405405,13.513513513513514
荻野極,阪神,芝,1600,標準〜やや上がり,20,0,2,9.95,0.3810979135243841,0.0,10.0
藤岡康太,阪神,芝,1600,標準〜やや上がり,32,1,3,8.90625,0.46272581585081585,3.125,9.375
酒井学,阪神,芝,1600,標準〜やや上がり,32,1,3,8.1875,0.5052440921007098,3.125,9.375
富田暁,阪神,芝,1600,標準〜やや上がり,20,0,1,10.05,0.5499802566714331,0.0,5.0
川田将雅,阪神,芝,1800,スロー上がり,62,19,44,3.225806451612903,0.4431858464116529,30.64516129032258,70.96774193548387
ルメール,阪神,芝,1800,スロー上がり,33,7,20,3.393939393939394,0.4371624612266323,21.21212121212121,60.60606060606061
福永祐一,阪神,芝,1800,スロー上がり,55,16,29,4.290909090909091,0.40882607588489944,29.09090909090909,52.72727272727272
Ｍ．デム,阪神,芝,1800,スロー上がり,37,8,19,4.378378378378378,0.5049680645268881,21.62162162162162,51.35135135135135
池添謙一,阪神,芝,1800,スロー上がり,44,9,20,4.75,0.42880395377053127,20.454545454545457,45.45454545454545
北村友一,阪神,芝,1800,スロー上がり,43,4,18,5.441860465116279,0.46668272448026205,9.30232558139535,41.86046511627907
坂井瑠星,阪神,芝,1800,スロー上がり,38,4,15,5.868421052631579,0.4406527425103276,10.526315789473683,39.473684210526315
浜中俊,阪神,芝,1800,スロー上がり,36,1,14,6.277777777777778,0.4343105945434377,2.7777777777777777,38.88888888888889
岩田望来,阪神,芝,1800,スロー上がり,42,7,16,4.333333333333333,0.5209553013124442,16.666666666666664,38.095238095238095
藤岡康太,阪神,芝,1800,スロー上がり,33,7,12,5.9393939393939394,0.5101329300527161,21.21212121212121,36.36363636363637
岩田康誠,阪神,芝,1800,スロー上がり,42,3,14,5.785714285714286,0.5745598122698963,7.142857142857142,33.33333333333333
藤岡佑介,阪神,芝,1800,スロー上がり,28,2,8,6.25,0.6421813801278088,7.142857142857142,28.57142857142857
松山弘平,阪神,芝,1800,スロー上がり,61,7,16,6.475409836065574,0.45837133106901673,11.475409836065573,26.229508196721312
団野大成,阪神,芝,1800,スロー上がり,35,4,9,6.057142857142857,0.5278359525628433,11.428571428571429,25.71428571428571
武豊,阪神,芝,1800,スロー上がり,55,5,14,5.2,0.5800758258378579,9.090909090909092,25.454545454545453
和田竜二,阪神,芝,1800,スロー上がり,75,3,17,6.306666666666667,0.4665598497363203,4.0,22.666666666666664
吉田隼人,阪神,芝,1800,スロー上がり,20,2,4,5.6,0.4756449351302292,10.0,20.0
松若風馬,阪神,芝,1800,スロー上がり,39,2,6,7.076923076923077,0.5231183932541398,5.128205128205128,15.384615384615385
鮫島克駿,阪神,芝,1800,スロー上がり,21,0,3,7.523809523809524,0.5768306312423959,0.0,14.285714285714285
幸英明,阪神,芝,1800,スロー上がり,64,2,9,6.484375,0.5041198308431765,3.125,14.0625
酒井学,阪神,芝,1800,スロー上がり,28,0,3,6.857142857142857,0.5193376972000922,0.0,10.714285714285714
国分恭介,阪神,芝,1800,スロー上がり,23,0,2,8.130434782608695,0.4333426235600149,0.0,8.695652173913043
古川吉洋,阪神,芝,1800,スロー上がり,22,0,1,9.318181818181818,0.5321588876067486,0.0,4.545454545454546
